,iid,pid,match,int_corr,samerace,age,mn_sat,tuition,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,field_cd_1.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_19.0,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,career_c_1.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_18.0,pid_f,age_f,mn_sat_f,tuition_f,imprace_f,imprelig_f,goal_f,date_f,go_out_f,exphappy_f,attr1_1_f,sinc1_1_f,intel1_1_f,fun1_1_f,amb1_1_f,shar1_1_f,attr2_1_f,sinc2_1_f,intel2_1_f,fun2_1_f,amb2_1_f,shar2_1_f,attr3_1_f,sinc3_1_f,fun3_1_f,intel3_1_f,amb3_1_f,field_cd_1.0_f,field_cd_2.0_f,field_cd_3.0_f,field_cd_4.0_f,field_cd_5.0_f,field_cd_6.0_f,field_cd_7.0_f,field_cd_8.0_f,field_cd_9.0_f,field_cd_10.0_f,field_cd_11.0_f,field_cd_12.0_f,field_cd_13.0_f,field_cd_14.0_f,field_cd_15.0_f,field_cd_16.0_f,field_cd_17.0_f,field_cd_18.0_f,field_cd_19.0_f,race_1.0_f,race_2.0_f,race_3.0_f,race_4.0_f,race_6.0_f,career_c_1.0_f,career_c_2.0_f,career_c_3.0_f,career_c_4.0_f,career_c_5.0_f,career_c_6.0_f,career_c_7.0_f,career_c_8.0_f,career_c_9.0_f,career_c_10.0_f,career_c_11.0_f,career_c_12.0_f,career_c_13.0_f,career_c_14.0_f,career_c_15.0_f,career_c_16.0_f,career_c_17.0_f,career_c_18.0_f
6048,408,395.0,0,0.19,0,24.0,0.0,26170.0,1.0,1.0,2.0,7.0,1.0,6.0,20.0,10.0,20.0,20.0,10.0,20.0,28.57142857142857,14.285714285714285,14.285714285714285,19.047619047619047,9.523809523809524,14.285714285714285,8.0,7.0,10.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6048,409,395.0,0,0.44,1,23.0,0.0,21009.030042918454,5.0,5.0,2.0,6.0,3.0,7.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6048,410,395.0,0,-0.41,1,27.0,1360.0,26062.0,8.0,8.0,1.0,5.0,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,33.33333333333333,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,7.0,10.0,6.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6048,411,395.0,0,0.46,1,34.0,1206.0,22481.0,8.0,2.0,3.0,4.0,1.0,3.0,35.0,15.0,15.0,25.0,10.0,0.0,66.66666666666666,0.0,11.11111111111111,22.22222222222222,0.0,0.0,8.0,6.0,9.0,7.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6048,412,395.0,0,-0.31,1,27.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,2.0,4.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6048,415,395.0,0,0.7,1,31.0,1331.0,12350.0,3.0,1.0,1.0,4.0,2.0,4.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,4.0,10.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,33.0,0.0,14388.0,1.0,2.0,3.0,4.0,2.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,397,396.0,0,-0.11,0,24.0,0.0,26170.0,3.0,2.0,2.0,5.0,2.0,6.0,20.0,21.0,21.0,22.0,6.0,10.0,18.0,28.000000000000004,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,398,396.0,0,0.31,0,29.0,0.0,21009.030042918454,7.0,2.0,2.0,3.0,1.0,8.0,45.0,10.0,10.0,30.0,0.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,399,396.0,0,0.19,0,29.0,0.0,12900.0,1.0,1.0,2.0,4.0,2.0,7.0,25.0,10.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,20.0,25.0,0.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,400,396.0,0,0.15,0,26.0,0.0,21009.030042918454,7.0,7.0,5.0,4.0,2.0,3.0,70.0,5.0,20.0,3.0,1.0,1.0,80.0,5.0,5.0,4.0,3.0,3.0,7.0,10.0,6.0,8.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,401,396.0,0,0.11,0,31.0,0.0,21009.030042918454,1.0,1.0,2.0,4.0,1.0,9.0,35.0,0.0,25.0,20.0,0.0,20.0,25.0,10.0,30.0,10.0,0.0,25.0,8.0,5.0,7.0,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,402,396.0,0,-0.41,1,29.0,0.0,13046.0,1.0,1.0,3.0,4.0,2.0,6.0,25.0,20.0,15.0,25.0,10.0,5.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,7.0,10.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,403,396.0,0,-0.12,0,22.0,0.0,21009.030042918454,6.0,6.0,5.0,5.0,3.0,6.0,20.0,25.0,20.0,15.0,5.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,4.0,8.0,7.0,9.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,404,396.0,0,-0.26,0,23.0,0.0,21009.030042918454,1.0,4.0,2.0,5.0,2.0,7.0,25.0,14.000000000000002,25.0,25.0,3.0,8.0,10.0,16.0,24.0,24.0,20.0,6.0,6.0,9.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,405,396.0,0,0.44,0,30.0,1130.0,20100.0,1.0,1.0,4.0,5.0,5.0,6.0,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,406,396.0,0,0.59,1,27.0,0.0,21009.030042918454,1.0,1.0,1.0,6.0,2.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,407,396.0,0,0.43,0,24.0,1400.0,25425.0,1.0,1.0,3.0,4.0,2.0,5.0,30.0,15.0,15.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,408,396.0,1,0.28,0,24.0,0.0,26170.0,1.0,1.0,2.0,7.0,1.0,6.0,20.0,10.0,20.0,20.0,10.0,20.0,28.57142857142857,14.285714285714285,14.285714285714285,19.047619047619047,9.523809523809524,14.285714285714285,8.0,7.0,10.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,409,396.0,0,0.01,0,23.0,0.0,21009.030042918454,5.0,5.0,2.0,6.0,3.0,7.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,410,396.0,0,-0.41,0,27.0,1360.0,26062.0,8.0,8.0,1.0,5.0,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,33.33333333333333,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,7.0,10.0,6.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,411,396.0,0,0.27,0,34.0,1206.0,22481.0,8.0,2.0,3.0,4.0,1.0,3.0,35.0,15.0,15.0,25.0,10.0,0.0,66.66666666666666,0.0,11.11111111111111,22.22222222222222,0.0,0.0,8.0,6.0,9.0,7.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,412,396.0,0,-0.05,0,27.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,2.0,4.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6067,415,396.0,0,0.64,0,31.0,1331.0,12350.0,3.0,1.0,1.0,4.0,2.0,4.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,4.0,10.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397,25.0,1011.0,9729.0,1.0,5.0,2.0,7.0,2.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.000000000000002,18.0,8.0,10.0,10.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6436,422,417.0,1,0.71,1,26.0,0.0,14600.0,6.0,7.0,2.0,4.0,2.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,423,417.0,0,0.58,1,30.0,1450.0,26100.0,1.0,1.0,2.0,4.0,1.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,424,417.0,0,-0.55,0,24.0,0.0,21009.030042918454,4.0,4.0,2.0,6.0,3.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,425,417.0,0,0.15,1,28.0,1360.0,26062.0,3.0,7.0,2.0,4.0,2.0,6.0,16.0,25.0,20.0,12.0,12.0,15.0,10.0,25.0,20.0,10.0,20.0,15.0,6.0,9.0,6.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,426,417.0,0,0.42,1,24.0,1410.0,26720.0,4.0,7.0,2.0,2.0,1.0,7.0,25.0,7.000000000000001,35.0,20.0,8.0,5.0,30.0,3.0,40.0,4.0,20.0,3.0,8.0,8.0,8.0,10.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,427,417.0,0,0.67,1,28.0,1200.0,14915.0,1.0,1.0,1.0,7.0,3.0,6.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,25.0,10.0,10.0,25.0,20.0,10.0,7.0,10.0,8.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,428,417.0,0,0.35,0,27.0,0.0,26775.0,8.0,8.0,3.0,2.0,1.0,8.0,60.0,10.0,10.0,10.0,10.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,429,417.0,0,0.33,1,27.0,1080.0,17478.0,1.0,1.0,2.0,2.0,2.0,7.0,55.00000000000001,10.0,15.0,15.0,5.0,0.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,29.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,4.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
